geometry,icon,id,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity
"{'location': {'lat': 34.0509848, 'lng': -118.2472866}, 'viewport': {'northeast': {'lat': 34.05233532989272, 'lng': -118.2458352701073}, 'southwest': {'lat': 34.04963567010728, 'lng': -118.2485349298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,51d22e9ad27a635302019bb24898ec6099f5d852,"Public Art ""Anthony Quinn""",{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104519374123741166865/photos"">Diego Galtieri</a>'], 'photo_reference': 'CmRaAAAAf1K22b72eQa8y1oJ2Yqq34js3Cgt6akYea7fkVsZZAKIMt3GahZsh3cIkT3dlJBm8il32kUdxNMScb135mQ_EE-GmCjr_SejMlo56Vq0OCJDzGRgj54syeMmeomMqM4JEhA1EJ_KUqDCB9rYRHNpljmzGhQTYv143OXPtqp8gBsaNT9rfsfJzQ', 'width': 3024}]",ChIJweei5UvGwoARCyOImMhwE70,"{'compound_code': '3Q23+93 Los Angeles, California, USA', 'global_code': '85633Q23+93'}",5,ChIJweei5UvGwoARCyOImMhwE70,GOOGLE,"['point_of_interest', 'establishment']",1,"W 3rd St, Los Angeles"
"{'location': {'lat': 33.770693, 'lng': -118.1910843}, 'viewport': {'northeast': {'lat': 33.77195067989273, 'lng': -118.1897346201073}, 'southwest': {'lat': 33.76925102010728, 'lng': -118.1924342798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,5339cf2aeb7d460eea4443d0465570a6f51b5a87,"Public Art ""Recreations of Long Beach""",{'open_now': True},"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114869409171934317910/photos"">Public Art in Public Places</a>'], 'photo_reference': 'CmRaAAAAu4b4GAi5b__OPJgnZkd6Ox9tZWMuwfl3XS614_fGFFo0DmCzPsVCY6BFXDlJxe6_GWOeU85bwi49sUA79vp0bkrEZ3uQGzHXSFL8l7qXx2C-Ky4rD1GITUHHv-VORO_EEhAyA8O_Z4foSH2FB6WHfAGuGhQrG99Zycth_J1oByCikl_oeGxC8A', 'width': 1536}]",ChIJGzeQVTgx3YARy18UnHxEU1Q,"{'compound_code': 'QRC5+7H Long Beach, California, USA', 'global_code': '8553QRC5+7H'}",5,ChIJGzeQVTgx3YARy18UnHxEU1Q,GOOGLE,"['point_of_interest', 'establishment']",1,"252 E 3rd St, Long Beach"
"{'location': {'lat': 33.8560081, 'lng': -118.2777942}, 'viewport': {'northeast': {'lat': 33.85742022989272, 'lng': -118.2763889201073}, 'southwest': {'lat': 33.85472057010728, 'lng': -118.2790885798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,09315ce5dad90c0ae0ddc3826666d9f5007226c3,Goodyear Airship Operations,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102901062751212810048/photos"">shadowstorm7</a>'], 'photo_reference': 'CmRaAAAA5IgoWPwH1XhsCxKr-LeK4p1Z739OArp2sA27HnQGKCju0O7y74VJ-tCt34aSbjTI_lVucfDlMvfTCuJLrlAc94QKqYqUr3pdM78j9dq9v4qOcfyMkwwq7-wlPOfn7isQEhAw2FOVSWAtj-SZlzFS4G94GhQzNmCjSu5u2Q8tlc0OZJqljDyXBQ', 'width': 5312}]",ChIJJVKKEbXKwoARY782FgZ49Y8,"{'compound_code': 'VP4C+CV Carson, California, USA', 'global_code': '8553VP4C+CV'}",4.7,ChIJJVKKEbXKwoARY782FgZ49Y8,GOOGLE,"['point_of_interest', 'establishment']",35,"19200 S Main St, Gardena"
"{'location': {'lat': 34.0061679, 'lng': -118.4647474}, 'viewport': {'northeast': {'lat': 34.00755832989272, 'lng': -118.4633347201073}, 'southwest': {'lat': 34.00485867010728, 'lng': -118.4660343798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,844e1bc33c67be570069a5174cec9300d8849589,"Public Art ""Children's Mural""",,"[{'height': 1574, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110370895740150301591/photos"">Public Art in Public Places</a>'], 'photo_reference': 'CmRaAAAA0sgEKoFiry13-cm0rvV0SnCJ_JEe3z6IoyhmPlXfnB87sDwhBNc4fffD6lvqeyz5iVVgr1sTgl37z2q2BtCHKOlqdiKTp2FjsadjcULaMn5WtLsOZ886gOQeRSnulD53EhB1umSvZaALFCGFjA0o9dgJGhT1kwEi6UF6ocQz9RwMmIKTUphQ0Q', 'width': 3984}]",ChIJNUxvv926woARpazRZDtrnVI,"{'compound_code': '2G4P+F4 Santa Monica, California, USA', 'global_code': '85632G4P+F4'}",5,ChIJNUxvv926woARpazRZDtrnVI,GOOGLE,"['point_of_interest', 'establishment']",2,"1406 Marine St, Santa Monica"
"{'location': {'lat': 33.9165522, 'lng': -118.3871313}, 'viewport': {'northeast': {'lat': 33.91785147989273, 'lng': -118.3857809201073}, 'southwest': {'lat': 33.91515182010728, 'lng': -118.3884805798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,6b688e686942eb00063087a97b08cbfa1882ea10,"Public Art ""For Your Intellectual Entertainment""",{'open_now': True},"[{'height': 1932, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114869409171934317910/photos"">Public Art in Public Places</a>'], 'photo_reference': 'CmRaAAAAWNYpzF8ExabC7MLGZmjpIHO0dYPpqWsRk4TQxRNFcavMNjNrX-jC0jnAexZ0mXu2j3re_UEGa4ZC8K_sfvCtZFMD40JaU57t1I6DxnXSOARkbz2m6EqceI8fmNn4Ko1UEhCwJ-C13KYK2Y2ezUZtpAASGhTOV-ExKGVxfkvndoh6qijEneSaYw', 'width': 1876}]",ChIJ1yxFgq62woARRVi3_HvHkG8,"{'compound_code': 'WJ87+J4 El Segundo, California, USA', 'global_code': '8553WJ87+J4'}",5,ChIJ1yxFgq62woARRVi3_HvHkG8,GOOGLE,"['point_of_interest', 'establishment']",2,"Station Platform, 2226 E El Segundo Blvd, El Segundo"
"{'location': {'lat': 34.1012595, 'lng': -118.3358911}, 'viewport': {'northeast': {'lat': 34.10276617989272, 'lng': -118.3345411201073}, 'southwest': {'lat': 34.10006652010728, 'lng': -118.3372407798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,90f76723004e3f4865a9ab6c33c76f0db3345a83,Los Angeles USA Tours,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100625105367494821238/photos"">Los Angeles USA Tours</a>'], 'photo_reference': 'CmRaAAAAAN1qBfxnr1Q8JMtzNYvgx4LAu_5h2CaqR-ZmL2bwikOwQLLvILeVOXsDtgk7R56XUVaaGF7yYNjyD54SZ7qV5-7GtFb_45K--5rWZD4cfE_jEZjiKlCBp35nNgGEhuqpEhAvdNacfro2jmE0YB-UbA8zGhQkw_-e5BpufT7DSwFf5hYVEI3UCg', 'width': 1280}]",ChIJF5HzXyO_woARWLb_VYuPf6M,"{'compound_code': '4M27+GJ Los Angeles, California, USA', 'global_code': '85634M27+GJ'}",4.1,ChIJF5HzXyO_woARWLb_VYuPf6M,GOOGLE,"['travel_agency', 'point_of_interest', 'establishment']",7,"6672 Hollywood Blvd, Los Angeles"
"{'location': {'lat': 33.71951900000001, 'lng': -118.071793}, 'viewport': {'northeast': {'lat': 33.72078627989272, 'lng': -118.0705392201073}, 'southwest': {'lat': 33.71808662010728, 'lng': -118.0732388798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,989360cbec613d189d4e187a1e1bfe826497e8f9,Aloha Sup Rentals meeting spot moved,,"[{'height': 4618, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117433226518794996245/photos"">kevin Ballat</a>'], 'photo_reference': 'CmRaAAAAdYnm4kKsvSQwQGkaFxjzDro-0x4f9kDNPNVeHDqT2sFc3axCMlHG6VZf7cRrepoBwhvZnhDVSa_Lhx-uNkmxD-zI1EUlb8up5-znPQFZ3jFFnOdQNGzJG1E7wF8lIQdkEhDHNER2fO6UpRCOGNjE1NZvGhSV9cs82R7gtz8TfGkADQfWybagPg', 'width': 3464}]",ChIJBUGLBjww3YARmE4nEbV_7u8,"{'compound_code': 'PW9H+R7 Huntington Beach, California, USA', 'global_code': '8553PW9H+R7'}",4.4,ChIJBUGLBjww3YARmE4nEbV_7u8,GOOGLE,"['point_of_interest', 'establishment']",7,"Huntington Harbor Boat Rentals, 16732 Pacific Coast Hwy, Sunset Beach"
"{'location': {'lat': 34.3726067, 'lng': -117.7108029}, 'viewport': {'northeast': {'lat': 34.37382392989272, 'lng': -117.7093598701073}, 'southwest': {'lat': 34.37112427010727, 'lng': -117.7120595298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,5fd5bc581ffdd4ba17a1387fbabba2e54371c1c1,Inspiration Point Trailhead,{},"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104647229317216145253/photos"">Anthony Rodriguez</a>'], 'photo_reference': 'CmRaAAAAeafkJbSQzpP6wjOGGNFp8mAqxXEHer4woG-FRPvZhYYwtXpcP7Kbs9H0GUJaea4YsbSMbL8Q983RDNm1UXlX3RSrOwVtnD5bmL6ZaW6TmuGSJY5FrgnLwVwFVbk7UjAuEhB8TJsb7hqdbxHqhno-s1FNGhQ1ZHkvSiKE88DALlUGq-mKy6lucQ', 'width': 5472}]",ChIJ8zoEow0Xw4ARD8fhtmUf5Uo,"{'compound_code': '97FQ+2M Big Pines, California, USA', 'global_code': '856497FQ+2M'}",4.7,ChIJ8zoEow0Xw4ARD8fhtmUf5Uo,GOOGLE,"['point_of_interest', 'establishment']",87,"Angeles National Forest, Blue Ridge Truck Trail, Valyermo"
"{'location': {'lat': 34.0530231, 'lng': -118.3001561}, 'viewport': {'northeast': {'lat': 34.05438232989273, 'lng': -118.2987756201073}, 'southwest': {'lat': 34.05168267010728, 'lng': -118.3014752798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,79c6e2951d15846b73809c42382baa6356e890e3,Korean Pavilion,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112095353840123711641/photos"">Won Gu Kang</a>'], 'photo_reference': 'CmRaAAAAhpQq7IibQVRTSXOpBmUvxjvobgJvBKKcdZQl3TIDpXVXrBGcEz5sfiMqmShI0xVQ8rHKeM4537vnP1FMZX95wdVPdzZZqFkfYrQdvjKtWWeITlxLez490NLq-TZJHfRCEhBXOkb831-AXTiA9EpLbCxeGhRZzqtgoW1Ta9bNWc2_Ipae-apa5Q', 'width': 6240}]",ChIJaa_X8X-4woARir8Zn-dqiLw,"{'compound_code': '3M3X+6W Los Angeles, California, USA', 'global_code': '85633M3X+6W'}",5,ChIJaa_X8X-4woARir8Zn-dqiLw,GOOGLE,"['point_of_interest', 'establishment']",3,"1000 Normandie Ave, Los Angeles"
"{'location': {'lat': 33.9286906, 'lng': -118.2815337}, 'viewport': {'northeast': {'lat': 33.93003667989272, 'lng': -118.2807168701073}, 'southwest': {'lat': 33.92733702010728, 'lng': -118.2834165298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,4cc5ba8055eafca150423439a829cb63d8b34c88,"Public Art ""Locus: City Imprints""",,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114869409171934317910/photos"">Public Art in Public Places</a>'], 'photo_reference': 'CmRaAAAAycuNstndih6IRjg7AsO6y3FOXCAEMWXBrNozGw9acIYOk9j9BuoUVNezG1peEmLQ9Z2M5Kcy60i7cziqA8ISIRL-dG1f95u27lQ3Yw5OtkYUai-n0pJ_UFWreSCvAAUjEhDhrYrz8-d0qU9ydMGUwxbuGhTGmyGjtM5DPrDmutT9ujlAiDvNOA', 'width': 2048}]",ChIJ91L1YxnKwoARdnSm4CPF4nQ,"{'compound_code': 'WPH9+F9 Los Angeles, California, USA', 'global_code': '8553WPH9+F9'}",0,ChIJ91L1YxnKwoARdnSm4CPF4nQ,GOOGLE,"['point_of_interest', 'establishment']",0,"Station Platform, 11500 S Figueroa St, Los Angeles"
"{'location': {'lat': 34.0920101, 'lng': -118.117286}, 'viewport': {'northeast': {'lat': 34.09340642989272, 'lng': -118.1159671701073}, 'southwest': {'lat': 34.09070677010727, 'lng': -118.1186668298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,7db094b707a1905981d3064f2a7c517d3bc62190,"Public Art ""Gateway to the San Gabriel Valley""",{'open_now': True},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114869409171934317910/photos"">Public Art in Public Places</a>'], 'photo_reference': 'CmRaAAAAlez3fKt3hVGNvwaIXcPwFTlDYkROG4pzGowo3nOPTWGWEKwSgsk_hAxpliUo66EEK071a904QmGDXVbQDCQFcXaywm9-GRsjNzguWns_DVrsH0KjdFLPcwMKQdZv9U3TEhDqiCqDoZYwtU96ysVgpi1nGhTkolvSsVJa1e4yVbZXdS0eBfQOhA', 'width': 1895}]",ChIJb34gMizFwoARdXiZflCRfEw,"{'compound_code': '3VRM+R3 Alhambra, California, USA', 'global_code': '85633VRM+R3'}",5,ChIJb34gMizFwoARdXiZflCRfEw,GOOGLE,"['point_of_interest', 'establishment']",1,"569 E Mission Rd, Alhambra"
"{'location': {'lat': 34.0834501, 'lng': -118.1042585}, 'viewport': {'northeast': {'lat': 34.08471977989272, 'lng': -118.1034077701073}, 'southwest': {'lat': 34.08202012010727, 'lng': -118.1061074298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,1ebe9adaa241c8fcc2a2fddc91af066d68bcc765,Ozzie the Octopus,{'open_now': True},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107011215623763029664/photos"">Paloma Martinez</a>'], 'photo_reference': 'CmRaAAAA727QajUxpbXovNuw5vye9DC43VbzDYuv73aLfol-WT2JT42bjwlYrC7o8IH0TkqweUz2fymStx8QK-VHRDRvGfFKnkj67Xog8hKC9fsfA5tFnZLNR8GaKHSMLa-_ZjXQEhBXLnAlQeoOsbvd3l2WohUdGhQfzXRqU7cD3GGGFzDznDpmGVH2PQ', 'width': 4128}]",ChIJDY8ZuMnawoARLCzPYhIWdXE,"{'compound_code': '3VMW+97 San Gabriel, California, USA', 'global_code': '85633VMW+97'}",4.7,ChIJDY8ZuMnawoARLCzPYhIWdXE,GOOGLE,"['point_of_interest', 'establishment']",43,"Prospect Ave, San Gabriel"
"{'location': {'lat': 34.081032, 'lng': -117.891959}, 'viewport': {'northeast': {'lat': 34.08250512989272, 'lng': -117.8906069201073}, 'southwest': {'lat': 34.07980547010728, 'lng': -117.8933065798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,55c6c8a60934018d26ec50922a06d95ff13354fd,"Public Art ""Cougar Park Mural""",{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111805486918314977388/photos"">Andrew Lopez</a>'], 'photo_reference': 'CmRaAAAAJWubT4YQf7_AQo8zuiy-zKDxwfyHDYOQStD6SANUUfoo-_b5Gx7SetqpEGdovxNdhoBKpnVSQoT1d6J_tf-P-qKSbC8IlNzRLHx0UMxC2AbIblSC_zTSKqG3QR1SlnshEhB6v78TB1WlbELjFemRJqOdGhQdvzvSWRZmk-JUj6ocTnWQplX7Zg', 'width': 2448}]",ChIJH3Ymrk8ow4ARQ3XKvF3bw_Y,"{'compound_code': '34J5+C6 Covina, California, USA', 'global_code': '856434J5+C6'}",4.8,ChIJH3Ymrk8ow4ARQ3XKvF3bw_Y,GOOGLE,"['point_of_interest', 'establishment']",15,"159 W Puente St, Covina"
"{'location': {'lat': 34.0355751, 'lng': -118.5363919}, 'viewport': {'northeast': {'lat': 34.03696767989273, 'lng': -118.5349684201073}, 'southwest': {'lat': 34.03426802010728, 'lng': -118.5376680798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,7c631afebc9cfe1f24960da1ff5f84d1aa541a44,Port Los Angeles Long Wharf,,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104684816803440933984/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAZPiBlsrswN_B8t7-uAwdX1hZdv6e9IbxUkMahQTOzszdtDG4nO0t4cxhVbgo027ue0QkZ_fqLOSU2AM6jh3fTiprNyLIcqcy2BqPEblxifkPRwxUl5t5_H_P_nd7W0MkEhC4FXAHus7u4sN9U2bPf2qLGhQeWd-uqDhSnAqBJSncj6u4FzhHQQ', 'width': 1440}]",ChIJ88sfgoCjwoARaOP9KecXYtI,"{'compound_code': '2FP7+6C Los Angeles, California, USA', 'global_code': '85632FP7+6C'}",5,ChIJ88sfgoCjwoARaOP9KecXYtI,GOOGLE,"['point_of_interest', 'establishment']",1,"Ocean Front Walk, Pacific Palisades"
"{'location': {'lat': 34.125952, 'lng': -118.325676}, 'viewport': {'northeast': {'lat': 34.12729457989272, 'lng': -118.3242870701073}, 'southwest': {'lat': 34.12459492010728, 'lng': -118.3269867298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ac3bd242e3b8c7464da4f1f1ad89c18004eb0a4f,Hollywood Sign view point,{},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102883066584575780792/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAEy314fWyBLE46kbvCGtrHHywZkLlZy04I91jaqChuyg3zzbMfBr4XrpnZddFT8YPm2P_bM64p50DMoi9MADNqEOIjLRozaDcoAnBuIJcEG72LQ8K10kGysMWESz0C5byEhAqdRWoJ8ZidT_TLjZ8eiP8GhQEnP5r2vtMjExYr2ls-XcZBONLzQ', 'width': 4032}]",ChIJTTXCCQu_woARbyoqgIWx4tg,"{'compound_code': '4MGF+9P Los Angeles, California, USA', 'global_code': '85634MGF+9P'}",4.6,ChIJTTXCCQu_woARbyoqgIWx4tg,GOOGLE,"['point_of_interest', 'establishment']",314,"Canyon Lake Dr, Los Angeles"
"{'location': {'lat': 34.0493433, 'lng': -118.2396309}, 'viewport': {'northeast': {'lat': 34.05025327989271, 'lng': -118.2386991201073}, 'southwest': {'lat': 34.04755362010727, 'lng': -118.2413987798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,5a4a1b1b81ee06c1d0cebe392dd5bb21d652cc71,Little Tokyo,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107400883106955444724/photos"">Hanlin Ouyang</a>'], 'photo_reference': 'CmRaAAAA0tYuERTeTfkhcuP848Yj28vYEyWjc65TuXWX17ikBiAY-dOVcb4ueORUixT2n0t6UkyGbRR0ggUdKMSnorloUH3HhWPaIFetnHrwgMMLaPtI9dfwItgtXX2z6cxtUx4GEhAK86WwZTmNIFayWN9TrnwzGhTpjarBH5aY8dYos9kEzGqb41kPhw', 'width': 4032}]",ChIJl7OFCzfGwoARZYJhjm93dIg,"{'compound_code': '2QX6+P4 Los Angeles, California, USA', 'global_code': '85632QX6+P4'}",4.5,ChIJl7OFCzfGwoARZYJhjm93dIg,GOOGLE,"['point_of_interest', 'establishment']",614,"319 E 2nd St #202, Los Angeles"
"{'location': {'lat': 34.1016691, 'lng': -118.3336765}, 'viewport': {'northeast': {'lat': 34.10297842989272, 'lng': -118.3323259201073}, 'southwest': {'lat': 34.10027877010727, 'lng': -118.3350255798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,cf37e16b1538d7939dc4166ffa6e78adbbe246ed,Hollywood Walk of Fame,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116579248982607896603/photos"">armin ahmadi</a>'], 'photo_reference': 'CmRaAAAAYFz8xfE_ZEQLiS_gj2IJY1kzKH3oQ9Oe530ZBxu2AiflcDsAwyIXqRV6_3tbBH14ksEbal90Rqe66r0HC0egf58jM8_INzu3ABx5NJLOJmxM2HxZz_DrfgbcbPgokM1qEhD-GoBYfWf3i97c4poe-uwzGhSxOMScQdfl9hPpovdc5KWOVQhVOQ', 'width': 4032}]",ChIJXyC7WTu_woARPvVMCHBXd4U,"{'compound_code': '4M28+MG Los Angeles, California, USA', 'global_code': '85634M28+MG'}",4,ChIJXyC7WTu_woARPvVMCHBXd4U,GOOGLE,"['point_of_interest', 'establishment']",20977,"N Highland Ave &, Hollywood Blvd, Los Angeles"
"{'location': {'lat': 33.738759, 'lng': -118.279002}, 'viewport': {'northeast': {'lat': 33.74008342989272, 'lng': -118.2777299701073}, 'southwest': {'lat': 33.73738377010727, 'lng': -118.2804296298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,116ff07db9b87380eab4491c409e1ae49c12da5d,LA Waterfront,{'open_now': True},"[{'height': 2280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108931592310508024740/photos"">Dedrick Smith</a>'], 'photo_reference': 'CmRaAAAA2MnbhPwBzQ-dxiu0eEs-k1D63cfLKetl7lqQsUh4s9bNCTVyGAlfcFfDeQHH9Hi5zd7nqYVporCGXNQflVwqbOtSCsnR_GFPAnqLtS5bIc_GeDx_3AH6U7IUh77e4JRpEhBC7r0A6yLmwqFtFlAzs-Q6GhTRoW05jsoPTVwS2tiWvE3YdGNxvA', 'width': 4056}]",ChIJC8ClADc23YARGv3mnzwNeu0,"{'compound_code': 'PPQC+G9 Los Angeles, California, USA', 'global_code': '8553PPQC+G9'}",4.5,ChIJC8ClADc23YARGv3mnzwNeu0,GOOGLE,"['point_of_interest', 'establishment']",392,"600 Sampson Way, San Pedro"
"{'location': {'lat': 34.0511007, 'lng': -118.2543879}, 'viewport': {'northeast': {'lat': 34.05241892989272, 'lng': -118.2530857201073}, 'southwest': {'lat': 34.04971927010728, 'lng': -118.2557853798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,06f9b591704806bf0f033f6cc3ba406c578134f2,OUE Skyspace LA,{'open_now': True},"[{'height': 2848, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115078905400851531288/photos"">_¢_¥___¬ _Ñ___¬</a>'], 'photo_reference': 'CmRaAAAAPht_enZaSTLqFYBxbj5tNdFjq7z5veuXY1EN9rzlDTj8yDTVpqZYBfxwhXLI-bp6N4YlNPj3XtzTrm1CiZZ_XDg7XaePoh7bz1pTrN6147TfGKHL873HyC3vFRMEyjueEhBY9qAdW-7m7UVu2B3OAOPUGhQDM9jL2Vx8wvUFl3Lm5cLKnVvr2w', 'width': 3904}]",ChIJS8kiFbPHwoAR2U3en8iDAzI,"{'compound_code': '3P2W+C6 Los Angeles, California, USA', 'global_code': '85633P2W+C6'}",4.4,ChIJS8kiFbPHwoAR2U3en8iDAzI,GOOGLE,"['point_of_interest', 'establishment']",3090,"633 W 5th St #840, Los Angeles"
"{'location': {'lat': 34.1196957, 'lng': -118.3210548}, 'viewport': {'northeast': {'lat': 34.12104557989272, 'lng': -118.3196924201073}, 'southwest': {'lat': 34.11834592010727, 'lng': -118.3223920798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,d62f6d96bcdf9da56848c0ab74b6d1f0678bb6b7,Beachwood Canyon,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115292019257808110672/photos"">Carlos Tapia</a>'], 'photo_reference': 'CmRaAAAArJIlco88CFgQ8uZnFICPd4CldYivo85SYs7btantM6lqh-oHbXRdFcoyhGtJklqB_vU8AnPillAiZ6l4CR71ubm9FPSfXMDFkmeOKebeDHpRqUgFRZtF42vzSfnZc1WgEhAYfcSZjiPE3vPeq8lr_cImGhQHbB5Yxr0Xqn2Q3VwfTohwhpRGyw', 'width': 4160}]",ChIJXzoaZm2_woAR3fC6jTUR5Ko,"{'compound_code': '4M9H+VH Los Angeles, California, USA', 'global_code': '85634M9H+VH'}",4.5,ChIJXzoaZm2_woAR3fC6jTUR5Ko,GOOGLE,"['point_of_interest', 'establishment']",168,"2679-2687 N Beachwood Dr, Los Angeles"
"{'location': {'lat': 34.0677082, 'lng': -118.4014827}, 'viewport': {'northeast': {'lat': 34.06905947989272, 'lng': -118.4001307701072}, 'southwest': {'lat': 34.06635982010727, 'lng': -118.4028304298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,6bb0f3d01f69c84b442b0ad098b56aa861dd90cc,"Public Art ""Torso""",{'open_now': True},"[{'height': 2139, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111258184631615245603/photos"">Wilson, Wei-Shin Chang</a>'], 'photo_reference': 'CmRaAAAAIeG0HwjDKwuyRscZlu8mqR7ymcW0pPnSAfAgPi-fFpaAUOlaGiPbFVpX1oZWOo8RYZzEf-PD5cLtraugqd9vOvXOWZs6ayFbI9ERS3hYkWQ5o3JuQ0TcuMz3IPhd-Z6fEhDlg4ZsufYb_NSSU2QcCwThGhQ7hS1e4lE65gh5Fd9foCaPezqxew', 'width': 7478}]",ChIJz7Dn9vi7woARpAEcCgZqXH8,"{'compound_code': '3H9X+3C Beverly Hills, California, USA', 'global_code': '85633H9X+3C'}",4.5,ChIJz7Dn9vi7woARpAEcCgZqXH8,GOOGLE,"['point_of_interest', 'establishment']",12,"N Rodeo Dr, Beverly Hills"
"{'location': {'lat': 33.986437, 'lng': -118.474894}, 'viewport': {'northeast': {'lat': 33.98812007989272, 'lng': -118.4730084701073}, 'southwest': {'lat': 33.98542042010727, 'lng': -118.4757081298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,1c9b46d1a543d36d46dcaf91ee287d697ac4c939,Venice Public Art Walls,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110547477373661231408/photos"">Serkan Y.</a>'], 'photo_reference': 'CmRaAAAAYHMNxR7uTjCemtHLKMBBz0Zh86htREdTUQuVDSFBNZXw2NlSAJlFz6WPcLUg6l1P3kblZvTdT60Mc_6rkHyVt9j02K2qdl7K9S63XwEzK7LmQexTgrlNlUNqwnvWnkCHEhCW1nB7qLeDKy4-iUJulxenGhSSLeXXvhD_lroo_EeLxM8DYfp0Pg', 'width': 3024}]",ChIJVWsnfbe6woAR3f9GrY4py1U,"{'compound_code': 'XGPG+H2 Los Angeles, California, USA', 'global_code': '8553XGPG+H2'}",4.7,ChIJVWsnfbe6woAR3f9GrY4py1U,GOOGLE,"['point_of_interest', 'establishment']",70,"Ocean Front Walk, Venice"
